pair_id,pair_label,variant,family,attack_family,attack_layer,attack_strength,prompt_id,donor_prompt_id,donor_source,attack_checkpoint,detected,localization_correct,first_mismatch_checkpoint,output_affecting_available,output_affecting,output_affecting_reason
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_023,eval_023,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_023,eval_022,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_023,eval_024,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_023,eval_023,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_023,eval_023,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_024,eval_024,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_024,eval_024,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_024,eval_023,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_024,eval_025,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_024,eval_024,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_024,eval_024,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_025,eval_025,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_025,eval_025,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_025,eval_024,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_025,eval_026,same_run_next_prompt,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_025,eval_025,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_025,eval_025,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_026,eval_026,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_026,eval_026,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_026,eval_025,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_026,eval_027,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_026,eval_026,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_026,eval_026,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_027,eval_027,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_027,eval_027,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_027,eval_026,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_027,eval_028,same_run_next_prompt,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_027,eval_027,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_027,eval_027,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_028,eval_028,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_028,eval_028,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_028,eval_027,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_028,eval_029,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_028,eval_028,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_028,eval_028,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_029,eval_029,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_029,eval_029,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_029,eval_028,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_029,eval_030,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_029,eval_029,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_029,eval_029,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_030,eval_030,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_030,eval_030,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_030,eval_029,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_030,eval_031,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_030,eval_030,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_030,eval_030,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_031,eval_031,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_031,eval_031,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_031,eval_030,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_031,eval_032,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_031,eval_031,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_031,eval_031,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_032,eval_032,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_032,eval_032,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_032,eval_031,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_032,eval_033,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_032,eval_032,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_032,eval_032,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_033,eval_033,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_033,eval_033,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_033,eval_032,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_033,eval_034,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_033,eval_033,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_033,eval_033,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_034,eval_034,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_034,eval_034,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_034,eval_033,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_034,eval_035,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_034,eval_034,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_034,eval_034,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_035,eval_035,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_035,eval_035,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_035,eval_034,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_035,eval_036,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_035,eval_035,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_035,eval_035,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_036,eval_036,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_036,eval_036,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_036,eval_035,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_036,eval_037,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_036,eval_036,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_036,eval_036,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_037,eval_037,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_037,eval_037,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_037,eval_036,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_037,eval_038,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_037,eval_037,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_037,eval_037,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_038,eval_038,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_038,eval_038,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_038,eval_037,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_038,eval_039,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_038,eval_038,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_038,eval_038,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_039,eval_039,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_039,eval_039,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_039,eval_038,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_039,eval_040,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_039,eval_039,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_039,eval_039,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_040,eval_040,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_040,eval_040,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_040,eval_039,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_040,eval_041,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_040,eval_040,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_040,eval_040,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_041,eval_041,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_041,eval_041,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_041,eval_040,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_041,eval_042,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_041,eval_041,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,layer_skip,material_tamper,,eval_041,eval_041,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,gaussian,statistical_tamper,0.15,eval_042,eval_042,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,same_prompt_old_run_replay,material_tamper,,eval_042,eval_042,same_stack_rerun,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,cross_prompt_stale_substitution,material_tamper,,eval_042,eval_041,same_stack_rerun,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,wrong_shard_output,material_tamper,,eval_042,eval_043,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,scale_perturbation,material_tamper,0.15,eval_042,eval_042,scale_delta,C2,1,1,C2,0,,no_logits_or_output_in_capture
